:START_ID,:END_ID,:TYPE
Movie:Kingdom of the Spiders,Person;Organization:Jeffrey M. Sneller,WRITTEN_BY
Movie:Kingdom of the Spiders,Person;Organization:Stephen Lodge,WRITTEN_BY
Movie:Kingdom of the Spiders,Person:William Shatner,STARRED_ACTORS
Movie:Kingdom of the Spiders,Person:Woody Strode,STARRED_ACTORS
Movie:Kingdom of the Spiders,Person:Tiffany Bolling,STARRED_ACTORS
Movie:Kingdom of the Spiders,Person:Lieux Dressler,STARRED_ACTORS
Movie:Kingdom of the Spiders,Date:1977,RELEASE_YEAR
Movie:Kingdom of the Spiders,Text:Horror,HAS_GENRE
Movie:Where Eagles Dare,Person;Organization:Brian G. Hutton,DIRECTED_BY
Movie:Where Eagles Dare,Person;Organization:Alistair MacLean,WRITTEN_BY
Movie:Where Eagles Dare,Person:Clint Eastwood,STARRED_ACTORS
Movie:Where Eagles Dare,Person:Richard Burton,STARRED_ACTORS
Movie:Where Eagles Dare,Person:Mary Ure,STARRED_ACTORS
Movie:Where Eagles Dare,Date:1968,RELEASE_YEAR
Movie:Where Eagles Dare,Text:Action,HAS_GENRE
Movie:Where Eagles Dare,Text:War,HAS_GENRE
Movie:Where Eagles Dare,Number:good,HAS_IMDB_RATING
Movie:Where Eagles Dare,Text:bd-r,HAS_TAGS
Movie:Where Eagles Dare,Text:world war ii,HAS_TAGS
Movie:Where Eagles Dare,Text:clint eastwood,HAS_TAGS
Movie:Where Eagles Dare,Text:richard burton,HAS_TAGS
Movie:Where Eagles Dare,Text:eastwood,HAS_TAGS
Movie:Claire Dolan,Person;Organization:Lodge Kerrigan,DIRECTED_BY
Movie:Claire Dolan,Person;Organization:Lodge Kerrigan,WRITTEN_BY
Movie:Claire Dolan,Date:1998,RELEASE_YEAR
Movie:Claire Dolan,Language;Text:French,IN_LANGUAGE
Movie:Claire Dolan,Text:Drama,HAS_GENRE
Movie:Denise Calls Up,Person;Organization:Hal Salwen,DIRECTED_BY
Movie:Denise Calls Up,Person;Organization:Hal Salwen,WRITTEN_BY
Movie:Denise Calls Up,Text:Comedy,HAS_GENRE
Movie:Fat City,Person;Organization:John Huston,DIRECTED_BY
Movie:Fat City,Person;Organization:Leonard Gardner,WRITTEN_BY
Movie:Fat City,Person:Jeff Bridges,STARRED_ACTORS
Movie:Fat City,Person:Stacy Keach,STARRED_ACTORS
Movie:Fat City,Person:Susan Tyrrell,STARRED_ACTORS
Movie:Fat City,Date:1972,RELEASE_YEAR
Movie:Fat City,Text:Drama,HAS_GENRE
Movie:Fat City,Text:bd-r,HAS_TAGS
Movie:Fat City,Text:john huston,HAS_TAGS
Movie:Fat City,Text:boxing drama,HAS_TAGS
Movie:The Class,Person;Organization:Laurent Cantet,DIRECTED_BY
Movie:The Class,Person;Organization:Laurent Cantet,WRITTEN_BY
Movie:The Class,Person;Organization:François Bégaudeau,WRITTEN_BY
Movie:The Class,Person:François Bégaudeau,STARRED_ACTORS
Movie:The Class,Date:2008,RELEASE_YEAR
Movie:The Class,Language;Text:French,IN_LANGUAGE
Movie:The Class,Text:Drama,HAS_GENRE
Movie:The Class,Text:french,HAS_TAGS
Movie:The Class,Text:french film,HAS_TAGS
Movie:The Class,Text:palme d'or,HAS_TAGS
Movie:The Class,Text:laurent cantet,HAS_TAGS
Movie:Son frère,Person;Organization:Patrice Chéreau,DIRECTED_BY
Movie:Son frère,Person;Organization:Patrice Chéreau,WRITTEN_BY
Movie:Son frère,Person;Organization:Philippe Besson,WRITTEN_BY
Movie:Son frère,Date:2003,RELEASE_YEAR
Movie:Godzilla 1985,Person;Organization:Koji Hashimoto,DIRECTED_BY
Movie:Godzilla 1985,Person:Yasuko Sawaguchi,STARRED_ACTORS
Movie:Godzilla 1985,Person:Ken Tanaka,STARRED_ACTORS
Movie:Godzilla 1985,Date:1984,RELEASE_YEAR
Movie:Godzilla 1985,Language;Text:Japanese,IN_LANGUAGE
Movie:Godzilla 1985,Text:kaiju,HAS_TAGS
Movie:Godzilla 1985,Text:godzilla,HAS_TAGS
Movie:Godzilla 1985,Text:toho,HAS_TAGS
Movie:Split Second,Person;Organization:Dick Powell,DIRECTED_BY
Movie:Split Second,Person:Alexis Smith,STARRED_ACTORS
Movie:Split Second,Person:Jan Sterling,STARRED_ACTORS
Movie:Split Second,Person:Stephen McNally,STARRED_ACTORS
Movie:Split Second,Person:Keith Andes,STARRED_ACTORS
Movie:Split Second,Date:1953,RELEASE_YEAR
Movie:UHF,Person;Organization:Jay Levey,DIRECTED_BY
Movie:UHF,Person;Organization:Jay Levey,WRITTEN_BY
Movie:UHF,Person:Kevin McCarthy,STARRED_ACTORS
Movie:UHF,Person:Michael Richards,STARRED_ACTORS
Movie:UHF,Person:Victoria Jackson,STARRED_ACTORS
Movie:UHF,Date:1989,RELEASE_YEAR
Movie:UHF,Text:Comedy,HAS_GENRE
Movie:UHF,Text:bd-r,HAS_TAGS
Movie:UHF,Text:weird,HAS_TAGS
Movie:UHF,Text:television,HAS_TAGS
Movie:UHF,Text:weird al,HAS_TAGS
Movie:UHF,Text:michael richards,HAS_TAGS
Movie:UHF,Text:fran drescher,HAS_TAGS
Movie:Charlotte's Web,Person;Organization:Gary Winick,DIRECTED_BY
Movie:Charlotte's Web,Person;Organization:Karey Kirkpatrick,WRITTEN_BY
Movie:Charlotte's Web,Person;Organization:Susannah Grant,WRITTEN_BY
Movie:Charlotte's Web,Date:2006,RELEASE_YEAR
Movie:The Killers,Person;Organization:Don Siegel,DIRECTED_BY
Movie:The Killers,Person;Organization:Ernest Hemingway,WRITTEN_BY
Movie:The Killers,Person:Lee Marvin,STARRED_ACTORS
Movie:The Killers,Person:John Cassavetes,STARRED_ACTORS
Movie:The Killers,Person:Angie Dickinson,STARRED_ACTORS
Movie:The Killers,Person:Clu Gulager,STARRED_ACTORS
Movie:The Killers,Date:1964,RELEASE_YEAR
Movie:The Killers,Text:Crime,HAS_GENRE
Movie:The Killers,Text:don siegel,HAS_TAGS
Movie:The Killers,Text:ernest hemingway,HAS_TAGS
Movie:Taking Woodstock,Person;Organization:Ang Lee,DIRECTED_BY
Movie:Taking Woodstock,Person;Organization:James Schamus,WRITTEN_BY
Movie:Taking Woodstock,Person;Organization:Elliot Tiber,WRITTEN_BY
Movie:Taking Woodstock,Person;Organization:Tom Monte,WRITTEN_BY
Movie:Taking Woodstock,Date:2009,RELEASE_YEAR
Movie:Taking Woodstock,Text:Drama,HAS_GENRE
Movie:Taking Woodstock,Text:Comedy,HAS_GENRE
Movie:Taking Woodstock,Text:ang lee,HAS_TAGS
Movie:The Flight Before Christmas,Person;Organization:Michael Hegner,DIRECTED_BY
Movie:The Flight Before Christmas,Person;Organization:Kari Juusonen,DIRECTED_BY
Movie:The Flight Before Christmas,Date:2008,RELEASE_YEAR
Movie:The Flight Before Christmas,Language;Text:English,IN_LANGUAGE
Movie:The Flight Before Christmas,Language;Text:Finnish,IN_LANGUAGE
Movie:The Flight Before Christmas,Text:Animation,HAS_GENRE
Movie:The Flight Before Christmas,Text:christmas,HAS_TAGS
Movie:The Flight Before Christmas,Text:flying,HAS_TAGS
Movie:The Flight Before Christmas,Text:wolves,HAS_TAGS
Movie:Suspicious River,Person;Organization:Lynne Stopkewich,DIRECTED_BY
Movie:Suspicious River,Person;Organization:Laura Kasischke,WRITTEN_BY
Movie:Suspicious River,Person;Organization:Lynne Stopkewich,WRITTEN_BY
Movie:Suspicious River,Date:2000,RELEASE_YEAR
Movie:Suspicious River,Text:Drama,HAS_GENRE
"Movie:Faraway, So Close!",Person;Organization:Wim Wenders,DIRECTED_BY
"Movie:Faraway, So Close!",Person;Organization:Wim Wenders,WRITTEN_BY
"Movie:Faraway, So Close!",Person;Organization:Richard Reitinger,WRITTEN_BY
"Movie:Faraway, So Close!",Person;Organization:Ulrich Zieger,WRITTEN_BY
"Movie:Faraway, So Close!",Person:Bruno Ganz,STARRED_ACTORS
"Movie:Faraway, So Close!",Person:Nastassja Kinski,STARRED_ACTORS
"Movie:Faraway, So Close!",Person:Otto Sander,STARRED_ACTORS
"Movie:Faraway, So Close!",Date:1993,RELEASE_YEAR
"Movie:Faraway, So Close!",Language;Text:German,IN_LANGUAGE
"Movie:Faraway, So Close!",Text:wim wenders,HAS_TAGS
Movie:Strayed,Person;Organization:André Téchiné,DIRECTED_BY
Movie:Strayed,Person;Organization:André Téchiné,WRITTEN_BY
Movie:Strayed,Person;Organization:Gilles Perrault,WRITTEN_BY
Movie:Strayed,Person:Emmanuelle Béart,STARRED_ACTORS
Movie:Strayed,Person:Gaspard Ulliel,STARRED_ACTORS
Movie:Strayed,Date:2003,RELEASE_YEAR
Movie:Strayed,Language;Text:French,IN_LANGUAGE
Movie:Strayed,Text:Drama,HAS_GENRE
Movie:Strayed,Text:War,HAS_GENRE
Movie:Strayed,Text:andré téchiné,HAS_TAGS
Movie:Boat Trip,Person;Organization:Mort Nathan,DIRECTED_BY
Movie:Boat Trip,Person;Organization:Mort Nathan,WRITTEN_BY
Movie:Boat Trip,Person:Vivica A. Fox,STARRED_ACTORS
Movie:Boat Trip,Person:Roselyn Sanchez,STARRED_ACTORS
Movie:Boat Trip,Person:Horatio Sanz,STARRED_ACTORS
Movie:Boat Trip,Date:2002,RELEASE_YEAR
Movie:Boat Trip,Text:Comedy,HAS_GENRE
Movie:Judith of Bethulia,Person:Henry B. Walthall,STARRED_ACTORS
Movie:Judith of Bethulia,Person:Blanche Sweet,STARRED_ACTORS
Movie:Judith of Bethulia,Date:1914,RELEASE_YEAR
Movie:Shanghai,Person;Organization:Mikael Håfström,DIRECTED_BY
Movie:Shanghai,Person:John Cusack,STARRED_ACTORS
Movie:Shanghai,Date:2010,RELEASE_YEAR
Movie:Shanghai,Text:Mystery,HAS_GENRE
Movie:The Cobbler,Person;Organization:Thomas McCarthy,DIRECTED_BY
Movie:The Cobbler,Person;Organization:Thomas McCarthy,WRITTEN_BY
Movie:The Cobbler,Person;Organization:Paul Sado,WRITTEN_BY
Movie:The Cobbler,Person:Adam Sandler,STARRED_ACTORS
Movie:The Cobbler,Person:Dustin Hoffman,STARRED_ACTORS
Movie:The Cobbler,Person:Steve Buscemi,STARRED_ACTORS
Movie:The Cobbler,Person:Dan Stevens,STARRED_ACTORS
Movie:The Cobbler,Date:2014,RELEASE_YEAR
Movie:The Cobbler,Text:Drama,HAS_GENRE
Movie:The Cobbler,Text:Comedy,HAS_GENRE
Movie:Ask the Dust,Person;Organization:Robert Towne,DIRECTED_BY
Movie:Ask the Dust,Person;Organization:Robert Towne,WRITTEN_BY
Movie:Ask the Dust,Person;Organization:John Fante,WRITTEN_BY
Movie:Ask the Dust,Date:2006,RELEASE_YEAR
Movie:Ask the Dust,Text:r,HAS_TAGS
Movie:Destroy All Monsters,Person:Akira Kubo,STARRED_ACTORS
Movie:Destroy All Monsters,Person:Jun Tazaki,STARRED_ACTORS
Movie:Destroy All Monsters,Person:Yukiko Kobayashi,STARRED_ACTORS
Movie:Destroy All Monsters,Person:Yoshio Tsuchiya,STARRED_ACTORS
Movie:Destroy All Monsters,Date:1968,RELEASE_YEAR
Movie:Destroy All Monsters,Language;Text:Japanese,IN_LANGUAGE
Movie:Destroy All Monsters,Text:japan,HAS_TAGS
Movie:Destroy All Monsters,Text:kaiju,HAS_TAGS
Movie:Destroy All Monsters,Text:godzilla,HAS_TAGS
Movie:Destroy All Monsters,Text:toho,HAS_TAGS
Movie:The Violent Years,Person:Jean Moorhead,STARRED_ACTORS
Movie:The Violent Years,Date:1956,RELEASE_YEAR
Movie:Samsara,Person;Organization:Pan Nalin,DIRECTED_BY
Movie:Samsara,Person;Organization:Pan Nalin,WRITTEN_BY
Movie:Samsara,Person;Organization:Tim Baker,WRITTEN_BY
Movie:Samsara,Person:Christy Chung,STARRED_ACTORS
Movie:Samsara,Person:Shawn Ku,STARRED_ACTORS
Movie:Samsara,Date:2001,RELEASE_YEAR
Movie:Hide in Plain Sight,Person;Organization:James Caan,DIRECTED_BY
Movie:Hide in Plain Sight,Person:James Caan,STARRED_ACTORS
Movie:Hide in Plain Sight,Date:1980,RELEASE_YEAR
Movie:Hide in Plain Sight,Text:Drama,HAS_GENRE
Movie:13 Tzameti,Person;Organization:Géla Babluani,DIRECTED_BY
Movie:13 Tzameti,Person;Organization:Géla Babluani,WRITTEN_BY
Movie:13 Tzameti,Date:2005,RELEASE_YEAR
Movie:13 Tzameti,Language;Text:Georgian,IN_LANGUAGE
Movie:13 Tzameti,Text:Thriller,HAS_GENRE
Movie:13 Tzameti,Text:thriller,HAS_TAGS
Movie:Where the Buffalo Roam,Person;Organization:Art Linson,DIRECTED_BY
Movie:Where the Buffalo Roam,Person;Organization:Hunter S. Thompson,WRITTEN_BY
Movie:Where the Buffalo Roam,Person;Organization:John Kaye,WRITTEN_BY
Movie:Where the Buffalo Roam,Person:Bill Murray,STARRED_ACTORS
Movie:Where the Buffalo Roam,Person:Peter Boyle,STARRED_ACTORS
Movie:Where the Buffalo Roam,Date:1980,RELEASE_YEAR
Movie:Where the Buffalo Roam,Text:Comedy,HAS_GENRE
Movie:Where the Buffalo Roam,Text:hunter s. thompson,HAS_TAGS
Movie:10 Rillington Place,Person;Organization:Richard Fleischer,DIRECTED_BY
Movie:10 Rillington Place,Person;Organization:Clive Exton,WRITTEN_BY
Movie:10 Rillington Place,Person;Organization:Ludovic Kennedy,WRITTEN_BY
Movie:10 Rillington Place,Person:John Hurt,STARRED_ACTORS
Movie:10 Rillington Place,Person:Richard Attenborough,STARRED_ACTORS
Movie:10 Rillington Place,Person:Judy Geeson,STARRED_ACTORS
Movie:10 Rillington Place,Date:1971,RELEASE_YEAR
Movie:10 Rillington Place,Text:Drama,HAS_GENRE
Movie:10 Rillington Place,Text:Crime,HAS_GENRE
Movie:10 Rillington Place,Text:bd-r,HAS_TAGS
Movie:10 Rillington Place,Text:richard fleischer,HAS_TAGS
Movie:Octopussy,Person;Organization:John Glen,DIRECTED_BY
Movie:Octopussy,Person;Organization:Richard Maibaum,WRITTEN_BY
Movie:Octopussy,Person;Organization:Michael G. Wilson,WRITTEN_BY
Movie:Octopussy,Person;Organization:George MacDonald Fraser,WRITTEN_BY
Movie:Octopussy,Person:Roger Moore,STARRED_ACTORS
Movie:Octopussy,Date:1983,RELEASE_YEAR
Movie:Octopussy,Language;Text:Russian,IN_LANGUAGE
Movie:Octopussy,Text:james bond,HAS_TAGS
Movie:Octopussy,Text:bond,HAS_TAGS
Movie:Octopussy,Text:roger moore,HAS_TAGS
Movie:Good Boy!,Person;Organization:John Hoffman,DIRECTED_BY
Movie:Good Boy!,Person;Organization:John Hoffman,WRITTEN_BY
Movie:Good Boy!,Person;Organization:Zeke Richardson,WRITTEN_BY
Movie:Good Boy!,Person:Liam Aiken,STARRED_ACTORS
Movie:Good Boy!,Date:2003,RELEASE_YEAR
Movie:Good Boy!,Text:Comedy,HAS_GENRE
Movie:Summer Catch,Person:Jessica Biel,STARRED_ACTORS
Movie:Summer Catch,Person:Matthew Lillard,STARRED_ACTORS
Movie:Summer Catch,Date:2001,RELEASE_YEAR
Movie:Summer Catch,Text:Comedy,HAS_GENRE
Movie:A Christmas Carol,Person;Organization:Charles Dickens,WRITTEN_BY
Movie:A Christmas Carol,Text:Drama,HAS_GENRE
Movie:A Christmas Carol,Text:Fantasy,HAS_GENRE
Movie:Night Passage,Person:James Stewart,STARRED_ACTORS
Movie:Night Passage,Person:Audie Murphy,STARRED_ACTORS
Movie:Night Passage,Date:1957,RELEASE_YEAR
Movie:Night Passage,Text:Western,HAS_GENRE
Movie:The Apostle,Person;Organization:Robert Duvall,DIRECTED_BY
Movie:The Apostle,Person;Organization:Robert Duvall,WRITTEN_BY
Movie:The Apostle,Person:John Beasley,STARRED_ACTORS
Movie:The Apostle,Date:1997,RELEASE_YEAR
Movie:The Apostle,Text:Drama,HAS_GENRE
Movie:The Apostle,Text:drama,HAS_TAGS
Movie:The Apostle,Text:robert duvall,HAS_TAGS
Movie:Hardware,Person;Organization:Richard Stanley,DIRECTED_BY
Movie:Hardware,Person;Organization:Richard Stanley,WRITTEN_BY
Movie:Hardware,Person:Dylan McDermott,STARRED_ACTORS
Movie:Hardware,Date:1990,RELEASE_YEAR
Movie:Hardware,Text:r,HAS_TAGS
Movie:Hardware,Text:robot,HAS_TAGS
Movie:Bustin' Loose,Person;Organization:Richard Pryor,WRITTEN_BY
Movie:Bustin' Loose,Person:Richard Pryor,STARRED_ACTORS
Movie:Bustin' Loose,Person:Cicely Tyson,STARRED_ACTORS
Movie:Bustin' Loose,Date:1981,RELEASE_YEAR
Movie:Flashdance,Person;Organization:Adrian Lyne,DIRECTED_BY
Movie:Flashdance,Date:1983,RELEASE_YEAR
Movie:Flashdance,Text:Drama,HAS_GENRE
Movie:Flashdance,Text:Music,HAS_GENRE
Movie:Flashdance,Number:famous,HAS_IMDB_VOTES
Movie:Flashdance,Text:music,HAS_TAGS
Movie:Flashdance,Text:soundtrack,HAS_TAGS
Movie:Flashdance,Text:1980s,HAS_TAGS
Movie:Flashdance,Text:dance,HAS_TAGS
Movie:Flashdance,Text:80s,HAS_TAGS
Movie:Valkyrie,Person;Organization:Bryan Singer,DIRECTED_BY
Movie:Valkyrie,Person:Tom Cruise,STARRED_ACTORS
Movie:Valkyrie,Person:Tom Wilkinson,STARRED_ACTORS
Movie:Valkyrie,Person:Bill Nighy,STARRED_ACTORS
Movie:Valkyrie,Person:Kenneth Branagh,STARRED_ACTORS
Movie:Valkyrie,Date:2008,RELEASE_YEAR
Movie:Valkyrie,Language;Text:German,IN_LANGUAGE
Movie:Valkyrie,Text:Thriller,HAS_GENRE
Movie:Valkyrie,Text:War,HAS_GENRE
Movie:Valkyrie,Text:world war ii,HAS_TAGS
Movie:Valkyrie,Text:assassin,HAS_TAGS
Movie:Valkyrie,Text:tom cruise,HAS_TAGS
Movie:Valkyrie,Text:germany,HAS_TAGS
Movie:Valkyrie,Text:adolf hitler,HAS_TAGS
Movie:Valkyrie,Text:kenneth branagh,HAS_TAGS
Movie:Valkyrie,Text:bill nighy,HAS_TAGS
Movie:Valkyrie,Text:bryan singer,HAS_TAGS
Movie:Valkyrie,Text:eddie izzard,HAS_TAGS
Movie:Valkyrie,Text:hitler,HAS_TAGS
Movie:Fay Grim,Person;Organization:Hal Hartley,DIRECTED_BY
Movie:Fay Grim,Person;Organization:Hal Hartley,WRITTEN_BY
Movie:Fay Grim,Person:Parker Posey,STARRED_ACTORS
Movie:Fay Grim,Date:2006,RELEASE_YEAR
Movie:Pandora and the Flying Dutchman,Person;Organization:Albert Lewin,DIRECTED_BY
Movie:Pandora and the Flying Dutchman,Person;Organization:Albert Lewin,WRITTEN_BY
Movie:Pandora and the Flying Dutchman,Person:James Mason,STARRED_ACTORS
Movie:Pandora and the Flying Dutchman,Person:Ava Gardner,STARRED_ACTORS
Movie:Pandora and the Flying Dutchman,Person:Nigel Patrick,STARRED_ACTORS
Movie:Pandora and the Flying Dutchman,Person:Sheila Sim,STARRED_ACTORS
Movie:Pandora and the Flying Dutchman,Date:1951,RELEASE_YEAR
Movie:Pandora and the Flying Dutchman,Text:Drama,HAS_GENRE
Movie:Pandora and the Flying Dutchman,Text:bd-r,HAS_TAGS
Movie:Pandora and the Flying Dutchman,Text:albert lewin,HAS_TAGS
Movie:Top Dog,Person;Organization:Aaron Norris,DIRECTED_BY
Movie:Top Dog,Person;Organization:Aaron Norris,WRITTEN_BY
Movie:Top Dog,Person;Organization:Tim Grayem,WRITTEN_BY
Movie:Top Dog,Person:Chuck Norris,STARRED_ACTORS
Movie:Top Dog,Date:1995,RELEASE_YEAR
Movie:Top Dog,Text:Comedy,HAS_GENRE
Movie:Top Dog,Text:Action,HAS_GENRE
Movie:Top Dog,Text:police,HAS_TAGS
Movie:Top Dog,Text:dog,HAS_TAGS
Movie:Top Dog,Text:chuck norris,HAS_TAGS
Movie:Mimic 2,Person;Organization:Jean de Segonzac,DIRECTED_BY
Movie:Mimic 2,Person;Organization:Donald A. Wollheim,WRITTEN_BY
Movie:Mimic 2,Person:Bruno Campos,STARRED_ACTORS
Movie:Mimic 2,Person:Alix Koromzay,STARRED_ACTORS
Movie:Mimic 2,Date:2001,RELEASE_YEAR
Movie:Mimic 2,Text:Thriller,HAS_GENRE
Movie:Mimic 2,Text:Horror,HAS_GENRE
Movie:Khumba,Person;Organization:Anthony Silverston,DIRECTED_BY
Movie:Khumba,Person;Organization:Raffaella Delle Donne,WRITTEN_BY
Movie:Khumba,Person;Organization:Anthony Silverston,WRITTEN_BY
Movie:Khumba,Person:Steve Buscemi,STARRED_ACTORS
Movie:Khumba,Person:Laurence Fishburne,STARRED_ACTORS
Movie:Khumba,Person:Loretta Devine,STARRED_ACTORS
Movie:Khumba,Person:Jake T. Austin,STARRED_ACTORS
Movie:Khumba,Date:2013,RELEASE_YEAR
Movie:Khumba,Text:Adventure,HAS_GENRE
Movie:Khumba,Text:Animation,HAS_GENRE
Movie:Khumba,Text:animation,HAS_TAGS
Movie:Stay Hungry,Person;Organization:Bob Rafelson,DIRECTED_BY
Movie:Stay Hungry,Person;Organization:Bob Rafelson,WRITTEN_BY
Movie:Stay Hungry,Person;Organization:Charles Gaines,WRITTEN_BY
Movie:Stay Hungry,Person:Arnold Schwarzenegger,STARRED_ACTORS
Movie:Stay Hungry,Person:Jeff Bridges,STARRED_ACTORS
Movie:Stay Hungry,Person:Sally Field,STARRED_ACTORS
Movie:Stay Hungry,Date:1976,RELEASE_YEAR
Movie:Stay Hungry,Text:Drama,HAS_GENRE
Movie:Stay Hungry,Text:Comedy,HAS_GENRE
Movie:Stay Hungry,Text:bob rafelson,HAS_TAGS
Movie:Seven Chances,Person;Organization:Buster Keaton,DIRECTED_BY
Movie:Seven Chances,Person;Organization:Roi Cooper Megrue,WRITTEN_BY
Movie:Seven Chances,Person:Buster Keaton,STARRED_ACTORS
Movie:Seven Chances,Person:Snitz Edwards,STARRED_ACTORS
Movie:Seven Chances,Person:T. Roy Barnes,STARRED_ACTORS
Movie:Seven Chances,Person:Ruth Dwyer,STARRED_ACTORS
Movie:Seven Chances,Date:1925,RELEASE_YEAR
Movie:Seven Chances,Text:Comedy,HAS_GENRE
Movie:Seven Chances,Text:buster keaton,HAS_TAGS
Movie:The Dark House,Person;Organization:Wojciech Smarzowski,DIRECTED_BY
Movie:The Dark House,Person;Organization:Wojciech Smarzowski,WRITTEN_BY
Movie:The Dark House,Date:2009,RELEASE_YEAR
Movie:The Dark House,Language;Text:Polish,IN_LANGUAGE
Movie:The Dark House,Text:Drama,HAS_GENRE
Movie:The People Under the Stairs,Person;Organization:Wes Craven,DIRECTED_BY
Movie:The People Under the Stairs,Person;Organization:Wes Craven,WRITTEN_BY
Movie:The People Under the Stairs,Person:Everett McGill,STARRED_ACTORS
Movie:The People Under the Stairs,Person:Wendy Robie,STARRED_ACTORS
Movie:The People Under the Stairs,Date:1991,RELEASE_YEAR
Movie:The People Under the Stairs,Text:Horror,HAS_GENRE
Movie:The People Under the Stairs,Text:wes craven,HAS_TAGS
Movie:The People Under the Stairs,Text:everett mcgill,HAS_TAGS
Movie:Shortbus,Person;Organization:John Cameron Mitchell,DIRECTED_BY
Movie:Shortbus,Person;Organization:John Cameron Mitchell,WRITTEN_BY
Movie:Shortbus,Date:2006,RELEASE_YEAR
Movie:Shortbus,Text:new york city,HAS_TAGS
Movie:Shortbus,Text:sex,HAS_TAGS
Movie:Shortbus,Text:sexual,HAS_TAGS
Movie:Shortbus,Text:brooklyn,HAS_TAGS
Movie:Shortbus,Text:john cameron mitchell,HAS_TAGS
Movie:The Soviet Story,Person:Norman Davies,STARRED_ACTORS
Movie:The Soviet Story,Person:Vladimir Bukovsky,STARRED_ACTORS
Movie:The Soviet Story,Date:2008,RELEASE_YEAR
Movie:The Soviet Story,Text:War,HAS_GENRE
Movie:The Soviet Story,Text:Documentary,HAS_GENRE
Movie:The Trial of the Incredible Hulk,Person;Organization:Gerald Di Pego,WRITTEN_BY
Movie:The Trial of the Incredible Hulk,Date:1989,RELEASE_YEAR
Movie:The Trial of the Incredible Hulk,Text:hulk,HAS_TAGS
Movie:The Trial of the Incredible Hulk,Text:daredevil,HAS_TAGS
Movie:Private Hell 36,Person;Organization:Don Siegel,DIRECTED_BY
Movie:Private Hell 36,Person;Organization:Collier Young,WRITTEN_BY
Movie:Private Hell 36,Person;Organization:Ida Lupino,WRITTEN_BY
Movie:Private Hell 36,Person:Ida Lupino,STARRED_ACTORS
Movie:Private Hell 36,Person:Howard Duff,STARRED_ACTORS
Movie:Private Hell 36,Person:Steve Cochran,STARRED_ACTORS
Movie:Private Hell 36,Date:1954,RELEASE_YEAR
Movie:Spring Breakers,Person;Organization:Harmony Korine,DIRECTED_BY
Movie:Spring Breakers,Person;Organization:Harmony Korine,WRITTEN_BY
Movie:Spring Breakers,Person:James Franco,STARRED_ACTORS
Movie:Spring Breakers,Person:Vanessa Hudgens,STARRED_ACTORS
Movie:Spring Breakers,Person:Selena Gomez,STARRED_ACTORS
Movie:Spring Breakers,Person:Ashley Benson,STARRED_ACTORS
Movie:Spring Breakers,Date:2012,RELEASE_YEAR
Movie:Spring Breakers,Text:Drama,HAS_GENRE
Movie:Spring Breakers,Text:Crime,HAS_GENRE
Movie:Spring Breakers,Text:drugs,HAS_TAGS
Movie:Spring Breakers,Text:james franco,HAS_TAGS
Movie:Spring Breakers,Text:harmony korine,HAS_TAGS
Movie:Spring Breakers,Text:spring break,HAS_TAGS
Movie:On the Line,Person;Organization:Eric Bross,DIRECTED_BY
Movie:On the Line,Person;Organization:Eric Aronson,WRITTEN_BY
Movie:On the Line,Person:Emmanuelle Chriqui,STARRED_ACTORS
Movie:On the Line,Person:Joey Fatone,STARRED_ACTORS
Movie:On the Line,Person:Lance Bass,STARRED_ACTORS
Movie:On the Line,Date:2001,RELEASE_YEAR
Movie:On the Line,Text:Comedy,HAS_GENRE
Movie:Freeze Me,Person;Organization:Takashi Ishii,DIRECTED_BY
Movie:Freeze Me,Person;Organization:Takashi Ishii,WRITTEN_BY
Movie:Freeze Me,Person:Harumi Inoue,STARRED_ACTORS
